Content,Spam_Ham,URL_Source
https://www.facebook.com/photo.php?v=4483179854075&amp;set=vb.1727483389&amp;type=2&amp;theater ﻿,spam,other
https://soundcloud.com/artady please check my stuff; and make some feedback﻿,spam,other
Take a break from Katie and help me reach 100 subscribers this month!  New  music and free downloads! ﻿,spam,other
Subscribe me please﻿,spam,other
Check out my covers I have a video coming out  please subscribe﻿,spam,other
Subscribe to My CHANNEL﻿,spam,other
Hey guys. I am a very small YouTuber I upload videos nearly every single  day. I once hope to be like shikas so can you please give 2 mins of your  life to view this channel. and my new video is on how to watch all the  anime for free. and I am pretty sure you wont regret visiting this channel. Thank you!﻿,spam,other
http://www.rtbf.be/tv/emission/detail_the-voice-belgique/toutes-les-auditions/auditionDetail_?emissionId=3873&amp;id=342  Please join me to the voice Liked and shared it please to win more audition  score. Thanks so much﻿,spam,other
katy perry will u sit on my face please. it would be really awesome and  i'll give you 5 dollars. ok if you want to do this then please call me and  subscribe to my channel first ok thats good and then u sit on my face and  ill get an erection then you sit more k?﻿,spam,other
"iS IN TOP 10 , IN YOUTUBE TOP VIEWS , ON 9 IS MILEY CYRUS: http://www.google.ro/url?sa=t&amp;rct=j&amp;q=&amp;esrc=s&amp;source=web&amp;cd=1&amp;ved=0CB8QFjAA&amp;url=http%3A%2F%2Fen.wikipedia.org%2Fwiki%2FList_of_most_viewed_YouTube_videos&amp;ei=OQ3yU9DWC8L4yQOYo4GoAw&amp;usg=AFQjCNGKM-Idplal6kuVKoEkVgdTT2jVLQ&amp;sig2=OnqZzad3q3CmNBe9nml4gA&amp;bvm=bv.73231344,d.bGQ&amp;cad=rja ﻿",spam,other
http://www.amazon.com/Knight-Dawn-cursed-Daniel-N-ebook/dp/B00MPPQHRI/ref=sr_1_7?s=digital-text&amp;%3Bie=UTF8&amp;%3Bqid=1408122684&amp;%3Bsr=1-7&amp;%3Bkeywords=knight&amp;tag=wattpad-20     some people are very talented but some are more talented but there is no  sponsor﻿,spam,other
I really love this video.. http://www.bubblews.com/account/389088-sheilcen﻿,spam,other
Hi Guys! check this awesome EDM &amp; House mix :) thanks a lot..  https://soundcloud.com/soundhase/edm-house-mix-2﻿,spam,other
Hiya😊 I just started YouTube and it would mean a lot if some of you could  subscribe and watch my first video?xx﻿,spam,other
Watch Maroon 5's latest 2nd single from V (It Was Always You) www.youtube. com/watch?v=TQ046FuAu00﻿,spam,other
Help Please!!  http://www.gofundme.com/RJanimalcare﻿,spam,other
http://www.mediafire.com/download/yvovhafsv5qzzqo/Video.rar    download and  make money today ﻿,spam,other
http://www.ebay.com/itm/131275322914?ssPageName=STRK:MESELX:IT&amp;_trksid=p3984.m1555.l2649 ﻿,spam,other
"&lt;script&gt;document.write('&lt;a target=""_self"" href="" http://rover.ebay.com/rover/1/710-53481-19255-0/1?icep_ff3=1&amp;pub=5575096797&amp;toolid=10001&amp;campid=5337555197&amp;customid=bogdan+grigore&amp;ipn=psmain&amp;icep_vectorid=229508&amp;kwid=902099&amp;mtid=824&amp;kw=lg""&gt;check  this out new arive on ebay&lt;/a&gt;&lt;img  style=""text-decoration:none;border:0;padding:0;margin:0;"" src="" http://rover.ebay.com/roverimp/1/710-53481-19255-0/1?ff3=1&amp;pub=5575096797&amp;toolid=10001&amp;campid=5337555197&amp;customid=bogdan+grigore&amp;mpt='+Math.floor(Math.random()*999999999)+'""&gt;');&lt;/script&gt;&lt;noscript&gt;&lt;a  target=""_self"" href="" http://rover.ebay.com/rover/1/710-53481-19255-0/1?icep_ff3=1&amp;pub=5575096797&amp;toolid=10001&amp;campid=5337555197&amp;customid=bogdan+grigore&amp;ipn=psmain&amp;icep_vectorid=229508&amp;kwid=902099&amp;mtid=824&amp;kw=lg""&gt;check  this out new arive on ebay&lt;/a&gt;&lt;img  style=""text-decoration:none;border:0;padding:0;margin:0;"" src="" http://rover.ebay.com/roverimp/1/710-53481-19255-0/1?ff3=1&amp;pub=5575096797&amp;toolid=10001&amp;campid=5337555197&amp;customid=bogdan+grigore&amp;mpt=[CACHEBUSTER] ""&gt;&lt;/noscript&gt;﻿",spam,other
I #votekatyperry for the 2014 MTV #VMA Best Lyric Video! See who's in the  lead and vote:  http://on.mtv.com/Ut15kX﻿,spam,other
https://www.facebook.com/pages/%D8%AA%D8%AD%D9%85%D9%8A%D9%84-%D8%A7%D8%AC%D9%85%D9%84-%D8%A7%D9%84%D8%A7%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89___-music/674732645945877 ﻿,spam,other
"Hello! I'm Marian, I'm a singer from Venezuela! I was part of a boy-girl band named cubik, and I'm now singing on my own  'cause I wanted to play my own pop and pop-rock songs.  It would mean a lot if you could have a look at my channel to check my  music and watch my new video!! and if u like, subscribe to it! XOXO THANKS!!  PS: if you like a lot my channel, you can share it with your friends!!  Haha!! LOL MARIAN﻿",spam,other
"katy perry does remind me of a tiger,like as if its her spirit animal :3 &lt;3﻿",ham,other
In what South American jungle or any jungle for that matter do you find an  African elephant and a bengal tiger in the same place. Who made this video.﻿,ham,other
http://9gag.com/gag/aAVpwj9/ =)﻿,spam,other
ima rapper trying to get notice please check out my mixtape   datpiff.com/mixtapes-detail.php?id=633807﻿,spam,other
"Its a good song and i like her video clip, because its a bout a girl that  her airplane crashed on a land far far away... and she found the way to  survive! And i love the pet tiget too( Kitty Purpy) lol :D﻿",ham,other
"help me click on the subscribe Mai Nguyen, thank you﻿",spam,other
even without make up she is still  hot     http://uk.eonline.com/eol_images/Entire_Site/2012430/reg_1024.katy.mkup.mh.053012.jpg ﻿,spam,other
Thanks to this video we know that Nokia phones can survive a plane crash.﻿,ham,other
http://www.bubblews.com/news/6401116-vps-solutions﻿,spam,other
The TREU DETECTIVE alternate ending! __ http://www.funnyordie.com/videos/d15fb87973/true-defectives﻿,spam,other
The new Makeup Transformation with Integrated Look-A-Like Feature now  available in Ver 1.13! Do you know who you look like? Install or update  your version of Makeup Transformation  https://play.google.com/store/apps/details?id=com.yourelink.makeuptransformation  or visit Google Play.﻿,spam,other
"She named the tiger Kitty Purry  No, seriously, she did, check the video ﻿",ham,other
Perfect! &lt;3﻿,ham,other
"And after the video ends, a 13 ft. boa constrictor squeezes her to death.﻿",ham,other
"should not have paused the music, this is a clip, not a movie.﻿",ham,other
"  HI!:D!:) We’ re TWIN MELODY ,17 year old twins :) WE DID SOME COVERS!!WE DID A COVER OF BIRTHDAY BY KATY PERRY!!  PLEASE JUST TAKE 1 SECOND AND WATCH IT!! THANKS,MERCI,GRACIAS,DANKE,OBRIGADO,GRAZIE ….    !!!  &lt;3  XX HAVE A NICE DAY!!:D﻿",spam,other
Nicee!!sabrosura viva https://soundcloud.com/yerki-elinmigrante/yerki-myb-move-your-body﻿,spam,other
"Hey guys go to check my video name ""growtopia my story""﻿",spam,other
http://shhort.com/a?r=HuPwEH5ab﻿,spam,other
YAY IM THE 11TH COMMENTER!!!!!                                    IF YOUR  CRAZY PLEASE DONATE BITCOINS TO ME AT: 1FHeNqx1twqM153v2PTAyieJNEALAhZvEM﻿,spam,other
http://shhort.com/a?r=G8iX5cTKd﻿,spam,other
"I love this song, it´s for empowering every woman :)  ""you´re gonna hear me roar"" ;)﻿",ham,other
This song makes me want to drink bleach﻿,ham,other
If she really did this there she's hardcore﻿,ham,other
http://shhort.com/a?r=Jt2ufxHxc﻿,spam,other
Follow me watch my videos :) Follow me watch my videos :) Follow me watch  my videos :) Follow me watch my videos :) Follow me watch my videos :)  Follow me watch my videos :) Follow me watch my videos :)﻿,spam,other
"I'm sorry Katy Perry, I was being weird. I still love you &lt;3﻿",ham,other
I'm not a big fan of the song but this video is awesome!﻿,ham,other
katy perry  just stop it and dont do a song i dont like it﻿,ham,other
GO TO MY CHANNEL and check out my written songs﻿,spam,other
"Like Gorlin-Goltz Syndrome Support Community, you are not alone. https://www.facebook.com/GorlinGoltzSupport﻿",spam,other
Subscribe and u are gonna hear me roar ;)﻿,spam,other
In my opinion I think you look better with black hair then blond hair : )﻿,ham,other
"I loved, she is amazing.. OMG your eyes*_*﻿",ham,other
"Please help me give my son a grave.  http://www.gofundme.com/BishopsGraveMarker Or please just share it on your  fb page, I do not have one anymore.﻿",spam,other
You gonna hear me ROARRRR.....﻿,ham,other
follow me---&gt; https://twitter.com/f0llowshoutouts ﻿,spam,other
I WILL FINISH THIS DISSERTATION! And I will laugh in its face when I  finish! Roaaarrr =3﻿,ham,other
She's an old Whore!﻿,ham,other
Please share and help to my Friend! http://www.gofundme.com/jormis  Thank  you very much!﻿,spam,other
ROAAAAARRRRRR 🐯🐯🐯﻿,ham,other
This looks so fun and it's a good song﻿,ham,other
"Check out our vids, our songs are awesome! And that I guarantee :)﻿",spam,other
I love You Katy ♥﻿,ham,other
I    loved        it           so       much          because         you          get         to         stand            fear .﻿,ham,other
Click For iTunes code http://shhort.com/a?r=0LaviqU2b﻿,spam,other
Katy perry is and inspirational singer her voice is awesome and I loved her  so much . She achieved music history and I couldn't believe that . Guys if  you could take 1min to go to my channel and watch my first video I would be  greatly thankful for this :) ty guys N katy is still awesome xoxo﻿,spam,other
Hi guys i sell Jack Daniel's Hard Back Cover Case for iPhone 5 5S 5C 4S 4   6'' Old Time with only 3 Dollars on Ebay:  http://www.ebay.com/itm/251638183951?ssPageName=STRK:MESELX:IT&amp;_trksid=p3984.m1555.l2649 ﻿,spam,other
https://m.facebook.com/story.php?story_fbid=764484966942313&amp;id=754989901225153&amp;ref=stream  gf﻿,spam,other
subscribe to me﻿,spam,other
3:46 so cute!﻿,ham,other
"i think they were drunk when they shot the first half of the video and then the sec on half comes in, and her boobs are magically bigger and  she's more beautiful suddenly, and the dude practically vanishes ﻿",ham,other
Roar is without a doubt your best song...feel good song with a message for  everyone. Good job Katy﻿,ham,other
The great mother of the jungle. Sweet and natural. I like her videos.﻿,ham,other
http://www.aaas.org/tech-i/vote#view/25874/2177367 VOTE SHELDON PLEASE  GUYS. GIVE IT 5 STARS. THANKS IN ADVANCE﻿,spam,other
Katy has conqueror's haki &gt;:)﻿,ham,other
Can you check my videos please? Don't hate me :( Give me one oportunity﻿,spam,other
WOW VERY NICE CONGRASULATION I LIVE SO MUCH http://en.prothom-alo.com/sport/news/53331/Zimbabwe-A-team-due-in-Dhaka-Wednesday ﻿,spam,other
There is 7 bilion poeple on earth Now stop being dumb﻿,ham,other
I love this shit but I disliked it because it's sucks﻿,ham,other
"hey guys i really want to go to a katy perry concert so im in this contest  where i need a lot of likes and im loosing :( so please if you could like  this picture it would be very nice, thank you i really want to go to her  concert :) https://www.facebook.com/exagdl/photos/a.936868579660284.1073741943.111719098841907/937732262907249/?type=1&amp;theater ﻿",spam,other
"this video is very inaccurate, a tiger would rip her face of﻿",ham,other
Great video by a great artist in Katy Perry! Admire her creativity! Check  out our channel for no nonsense mobile tech reviews and comparisons as well  as an iPhone 6 and 6 Plus review and comparison!﻿,spam,other
Are those real animals﻿,ham,other
"Hey guys!  Can you please SUBSCRIBE to my channel,because I'm gonna filming a video so  hope you guys like it and thank you so much for you're support! Xoxo,Leah!  &lt;3 ﻿",spam,other
Maybe the best music video in the last 15 years? This is how pop music is  done folks!﻿,ham,other
I love KATY PERRY &lt;3 &lt;3﻿,ham,other
Boooobs﻿,ham,other
"I really don't understand how this has 600 million views lol. I'm not  hating or anything, it's just confusing. ﻿",ham,other
Its almost Katys birthday! October 25th Lets say happy birthday to katy!!! ♥♥♥♥♥♥﻿,ham,other
Katy Perry You Are Looking Soo PRETTY DAMN CUTE :-* :-*﻿,ham,other
great song you go katy!﻿,ham,other
looooooooooooooooooooovvvvvvvvveeeeeeeeeeee ittttttttttttt﻿,ham,other
My telephone!﻿,ham,other
This comment will randomly get lot's of likes and replies for no reason. I  also like Jello. Strawberry jello.﻿,ham,other
"Hey guys! I've made a amazing Smiley T-Shirt.Of all the things you wear,  your expression is the most important and remember all the statistics in  the world can’t measure the warmth of a smile. If you're a big fan of  T-Shirts and want to gets more happiness, it's perfect for you.  Check this  out and buy it at www.teespring.com/smiley12 =)) thanks you guys so  much!!! ﻿",spam,other
"really want this video to get 1 billion views, would be amazing!﻿",ham,other
Katy has the voice of gold. this video really brings the lyrics to life. I  am a rapper with 25000 subscribers.. thumbs up if you hate when you take a  shit and the water splashes your nuts﻿,spam,other
"I started hating Katy Perry after finding out that she stole all of the  ideas on her videos  from an old comic book. Yet, her music is catchy. ﻿",ham,other
